frame,track id,type,truncated,occluded,alpha,bbox left,bbox top,bbox right,bbox bottom,score
46,6,Pedestrian,0,0,0.4636476090008061,560.0,142.0,591.0,225.0,0.7105894684791565
46,17,Car,1,0,0.0,0.0,3.0,261.0,361.0,0.8905874490737915
46,26,Pedestrian,0,0,0.0,604.0,121.0,716.0,362.0,0.782143235206604
46,12,Pedestrian,0,1,0.2911402280525374,484.9899919062904,134.00299897507387,577.9899919062905,346.00299897507387,0.0
46,2,Pedestrian,0,1,0.2513299107333192,997.922461698188,139.2909225530455,1145.922461698188,364.2909225530455,0.0
47,3,Pedestrian,0,0,0.43240777557053783,726.0,131.0,824.0,363.0,0.8881803750991821
47,7,Pedestrian,0,0,0.19739555984988075,631.0,123.0,734.0,362.0,0.852254331111908
47,6,Pedestrian,0,0,0.0,563.0,142.0,594.0,226.0,0.73790442943573
47,17,Car,1,0,0.0,0.0,3.0,262.0,361.0,0.8470182418823242
47,12,Pedestrian,0,0,0.09961918032136084,445.0,138.0,532.0,337.0,0.8445224165916443
47,26,Pedestrian,0,1,0.19771392978497893,604.6033966033966,121.12087912087911,716.6033966033966,362.1208791208791,0.0
47,2,Pedestrian,0,1,0.2513299107333192,1006.8799134422513,141.59082911610295,1154.8799134422513,366.59082911610295,0.0
48,3,Pedestrian,0,0,0.07677189126977804,739.0,130.0,837.0,363.0,0.8349289298057556
48,7,Pedestrian,0,0,0.11065722117389565,649.0,121.0,754.0,362.0,0.8424695730209351
48,17,Car,1,0,0.0,0.0,3.0,262.0,362.0,0.8606545329093933
48,12,Pedestrian,0,0,0.05549850524571683,427.0,139.0,513.0,335.0,0.86021488904953
48,26,Pedestrian,0,0,0.18808288533950443,646.0,129.0,755.0,363.0,0.7021450400352478
48,6,Pedestrian,0,1,0.00033277901936818734,563.0029990020329,142.000000998005,594.0029990020329,226.000000998005,0.0
48,2,Pedestrian,1,1,0.2513299107333192,1024.794816930378,146.19064224221785,1172.794816930378,371.19064224221785,0.0
49,3,Pedestrian,0,0,0.10487693873023389,758.0,132.0,856.0,363.0,0.8754557371139526
49,7,Pedestrian,0,0,0.08314123188844123,673.0,119.0,781.0,363.0,0.8483826518058777
49,17,Car,1,0,1.5707963267948966,0.0,4.0,262.0,361.0,0.8901910781860352
49,12,Pedestrian,0,0,0.05549850524571683,409.0,140.0,495.0,336.0,0.8371066451072693
49,28,Pedestrian,0,0,0.0,522.0,135.0,548.0,211.0,0.7279574871063232
49,26,Pedestrian,0,1,0.1883561916784169,646.0425608357676,129.00811276635451,755.0425608357676,363.00811276635454,0.0
49,6,Pedestrian,0,1,0.00033277901936818734,563.0089970060986,142.00000299401498,594.0089970060986,226.00000299401498,0.0
50,3,Pedestrian,0,0,0.0,778.0,132.0,876.0,362.0,0.894362211227417
50,7,Pedestrian,0,0,0.3430239404207034,687.0,114.0,798.0,364.0,0.80367511510849
50,17,Car,1,0,1.5707963267948966,0.0,3.0,262.0,361.0,0.8750302791595459
50,12,Pedestrian,0,0,0.04164257909858842,385.0,141.0,469.0,335.0,0.8068935871124268
50,28,Pedestrian,0,0,0.0,522.0,135.0,548.0,210.0,0.7324565649032593
50,30,Pedestrian,0,0,0.0,520.0,135.0,546.0,210.0,0.7137037515640259
50,26,Pedestrian,0,0,0.3435166349436045,688.0,114.0,805.0,364.0,0.8162003755569458
50,6,Pedestrian,0,1,0.00033277901936818734,563.0209930142302,142.00000698603495,594.0209930142302,226.00000698603495,0.0
51,3,Pedestrian,0,0,0.04164257909858842,802.0,131.0,901.0,361.0,0.856107234954834
51,7,Pedestrian,0,0,0.11710874456686428,704.0,116.0,814.0,363.0,0.7902123332023621
51,17,Car,1,0,1.5707963267948966,0.0,1.0,263.0,362.0,0.710006833076477
51,12,Pedestrian,0,0,0.18534794999569476,369.0,144.0,449.0,330.0,0.8277612924575806
51,28,Pedestrian,0,0,0.0,523.0,135.0,549.0,212.0,0.7522885203361511
51,26,Pedestrian,0,0,0.058755822715722696,705.0,115.0,822.0,363.0,0.8689727187156677
51,6,Pedestrian,0,0,0.19780076124250193,573.0,140.0,605.0,227.0,0.7555426359176636
51,30,Pedestrian,0,1,0.25400776312660345,520.5194805194805,135.13486513486512,546.5194805194805,210.13486513486512,0.0
52,3,Pedestrian,0,0,0.10487693873023389,821.0,129.0,920.0,361.0,0.8656383752822876
52,7,Pedestrian,0,0,0.0,721.0,116.0,836.0,362.0,0.7488295435905457
52,12,Pedestrian,0,0,0.05549850524571683,351.0,145.0,433.0,331.0,0.8922287225723267
52,28,Pedestrian,0,0,0.0,523.0,135.0,550.0,213.0,0.7044262886047363
52,26,Pedestrian,0,0,0.07677189126977804,718.0,116.0,835.0,362.0,0.8558080196380615
52,6,Pedestrian,0,0,0.0,576.0,140.0,607.0,227.0,0.7269381880760193
52,30,Pedestrian,0,1,0.25400776312660345,521.5584415584414,135.40459540459537,547.5584415584414,210.40459540459537,0.0
53,3,Pedestrian,0,0,0.09065988720074511,843.0,127.0,944.0,362.0,0.8937366604804993
53,12,Pedestrian,0,0,0.24497866312686414,343.0,147.0,424.0,328.0,0.8852039575576782
53,6,Pedestrian,0,0,0.4636476090008061,578.0,141.0,609.0,228.0,0.7228990793228149
53,17,Car,1,0,0.0,0.0,4.0,262.0,361.0,0.7584328055381775
53,7,Pedestrian,0,1,0.00011711878250135589,721.016999997016,116.00000199101896,836.016999997016,362.00000199101896,0.0
53,28,Pedestrian,0,1,0.00013466202056799145,523.0000009985229,135.00000000013446,550.0000009985229,213.00000000013446,0.0
53,26,Pedestrian,0,1,0.07674702691477424,718.0130040209547,116.000999984055,835.0130040209547,362.000999984055,0.0
53,30,Pedestrian,0,1,0.25400776312660345,523.6363636363632,135.94405594405586,549.6363636363632,210.94405594405586,0.0
54,3,Pedestrian,0,0,0.10308160852270024,872.0,130.0,975.0,362.0,0.887103796005249
54,12,Pedestrian,0,0,0.10487693873023389,324.0,145.0,404.0,326.0,0.8587936758995056
54,6,Pedestrian,0,0,0.3217505543966422,581.0,142.0,612.0,230.0,0.7682335376739502
54,17,Car,1,0,0.0,0.0,4.0,261.0,361.0,0.7345985770225525
54,30,Pedestrian,0,0,1.3858827816369723,524.0,134.0,551.0,215.0,0.7399845719337463
54,7,Pedestrian,0,0,0.11069874378133962,766.0,111.0,889.0,361.0,0.8854954838752747
54,28,Pedestrian,0,0,1.5707953282720322,523.0,136.0,550.0,214.0,0.7175360918045044
54,26,Pedestrian,0,1,0.07674702691477424,718.039012062864,116.002999952165,835.039012062864,362.002999952165,0.0
55,3,Pedestrian,0,0,0.24497866312686414,896.0,136.0,1002.0,361.0,0.8798319101333618
55,12,Pedestrian,0,0,0.14189705460416394,310.0,147.0,387.0,323.0,0.7722693085670471
55,6,Pedestrian,0,0,0.3217505543966422,584.0,141.0,616.0,231.0,0.7575874328613281
55,17,Car,1,0,1.5707963267948966,0.0,3.0,262.0,362.0,0.7158911228179932
55,30,Pedestrian,0,0,0.0,526.0,134.0,553.0,213.0,0.7394998669624329
55,7,Pedestrian,0,0,0.13552771398550073,788.0,108.0,918.0,361.0,0.8603289127349854
55,28,Pedestrian,0,1,1.5707953283090943,523.0000000009975,136.00099900099914,550.0000000009975,214.00099900099914,0.0
55,26,Pedestrian,0,1,0.07674702691477424,718.0910281466827,116.006999888385,835.0910281466827,362.006999888385,0.0
56,3,Pedestrian,0,0,0.0,921.0,136.0,1032.0,361.0,0.8705223798751831
56,12,Pedestrian,0,0,0.0,291.0,147.0,367.0,324.0,0.8569942712783813
56,6,Pedestrian,0,0,0.24497866312686414,588.0,142.0,621.0,233.0,0.7480654120445251
56,17,Car,1,0,1.5707963267948966,0.0,4.0,261.0,362.0,0.8038570880889893
56,30,Pedestrian,0,0,1.5707963267948966,526.0,133.0,555.0,215.0,0.7410712838172913
56,7,Pedestrian,0,0,0.20749622643520266,807.0,104.0,940.0,361.0,0.8176061511039734
56,28,Pedestrian,0,1,1.5707953283090943,523.0000000029925,136.00299700299743,550.0000000029925,214.00299700299743,0.0
56,26,Pedestrian,0,1,0.07674702691477424,718.19506031432,116.01499976082499,835.19506031432,362.014999760825,0.0
57,3,Pedestrian,0,0,0.16514867741462683,945.0,132.0,1062.0,361.0,0.8833730816841125
57,12,Pedestrian,0,0,0.27094685033842053,273.0,142.0,350.0,324.0,0.8448361754417419
57,17,Car,1,0,0.0,0.0,4.0,261.0,362.0,0.7734919786453247
57,30,Pedestrian,0,0,0.0,527.0,133.0,555.0,216.0,0.7293736338615417
57,7,Pedestrian,0,0,0.12435499454676144,823.0,102.0,960.0,361.0,0.8508466482162476
57,6,Pedestrian,0,1,0.2445676346289793,588.003999000998,142.000998003994,621.003999000998,233.000998003994,0.0
57,28,Pedestrian,0,1,1.5707953283090943,523.0000000069824,136.006993006994,550.0000000069824,214.006993006994,0.0
57,26,Pedestrian,0,1,0.07674702691477424,718.4031246495947,116.03099950570498,835.4031246495947,362.030999505705,0.0
58,3,Pedestrian,0,0,0.36397895650964407,966.0,124.0,1093.0,361.0,0.8627952337265015
58,12,Pedestrian,0,0,0.1746721990082397,256.0,145.0,328.0,319.0,0.8412315845489502
58,17,Car,1,0,0.0,0.0,4.0,261.0,362.0,0.8716260194778442
58,30,Pedestrian,0,0,0.4636476090008061,529.0,134.0,557.0,214.0,0.7026507258415222
58,7,Pedestrian,0,0,0.047583103276983396,844.0,103.0,980.0,362.0,0.8268846869468689
58,6,Pedestrian,0,0,0.12453943684552168,596.0,141.0,629.0,235.0,0.7256291508674622
58,28,Pedestrian,0,1,1.5707953283090943,523.0000000149623,136.01498501498716,550.0000000149623,214.01498501498716,0.0
58,26,Pedestrian,0,1,0.07674702691477424,718.8192533201441,116.06299899546497,835.8192533201441,362.06299899546497,0.0
59,3,Pedestrian,0,0,0.03844259002118798,992.0,123.0,1128.0,361.0,0.8436147570610046
59,12,Pedestrian,0,0,0.05549850524571683,238.0,144.0,309.0,318.0,0.8422843217849731
59,17,Car,1,0,0.0,0.0,4.0,261.0,362.0,0.7452388405799866
59,30,Pedestrian,0,0,0.7853981633974483,530.0,133.0,559.0,215.0,0.7299275994300842
59,7,Pedestrian,0,0,0.07393903765794034,871.0,105.0,1010.0,362.0,0.8494933843612671
59,6,Pedestrian,0,0,0.24497866312686414,600.0,140.0,634.0,235.0,0.7697822451591492
59,28,Pedestrian,0,1,1.5707953283090943,523.0000000309221,136.03096903097347,550.0000000309221,214.03096903097347,0.0
59,26,Pedestrian,0,1,0.07674702691477424,719.6515106612428,116.12699797498493,836.6515106612428,362.12699797498493,0.0
60,3,Pedestrian,0,0,0.2825549524695875,1023.0,132.0,1164.0,361.0,0.8055599331855774
60,12,Pedestrian,0,0,0.0,229.0,144.0,299.0,317.0,0.7327892780303955
60,17,Car,1,0,1.5707963267948966,0.0,2.0,261.0,362.0,0.7028940320014954
60,30,Pedestrian,0,0,0.0,531.0,133.0,560.0,216.0,0.716053307056427
60,7,Pedestrian,0,0,0.18311081726248413,898.0,100.0,1043.0,362.0,0.8467705845832825
60,6,Pedestrian,0,0,0.0,604.0,140.0,638.0,236.0,0.7440460920333862
60,36,Pedestrian,0,0,0.0,562.0,138.0,589.0,214.0,0.7732537984848022
60,28,Pedestrian,0,1,1.5707953283090943,523.0000000628418,136.06293706294608,550.0000000628418,214.06293706294608,0.0
60,26,Pedestrian,0,1,0.07674702691477424,721.3160253434403,116.25499593402486,838.3160253434403,362.25499593402486,0.0
61,3,Pedestrian,0,0,0.0,1047.0,132.0,1194.0,361.0,0.8644238114356995
61,7,Pedestrian,0,0,0.13706617431018764,927.0,96.0,1076.0,362.0,0.8164063096046448
61,6,Pedestrian,0,0,0.3217505543966422,607.0,141.0,642.0,239.0,0.7434113621711731
61,36,Pedestrian,0,0,0.0,563.0,138.0,590.0,216.0,0.753975510597229
61,38,Pedestrian,0,0,0.0,604.0,139.0,641.0,240.0,0.7675585150718689
61,12,Pedestrian,0,1,0.00011044711514836966,228.99099100998802,143.99999900498304,298.990991009988,316.999999004983,0.0
61,30,Pedestrian,0,1,0.000997004673389445,531.001000000997,132.999999002994,560.001000000997,215.999999002994,0.0
61,28,Pedestrian,0,1,1.5707953283090943,523.000000126681,136.1268731268913,550.000000126681,214.1268731268913,0.0
61,26,Pedestrian,0,1,0.07674702691477424,724.6450547078352,116.51099185210472,841.6450547078352,362.5109918521047,0.0
62,3,Pedestrian,0,0,0.2860514417173182,1064.0,127.0,1215.0,361.0,0.8651909828186035
62,7,Pedestrian,0,0,0.03224688243525392,958.0,97.0,1111.0,361.0,0.8305370211601257
62,6,Pedestrian,0,0,0.0,610.0,141.0,646.0,242.0,0.7373601794242859
62,36,Pedestrian,0,0,1.5707963267948966,563.0,137.0,592.0,218.0,0.7585152387619019
62,38,Pedestrian,0,0,0.4636476090008061,606.0,140.0,644.0,242.0,0.7983359098434448
62,30,Pedestrian,0,0,0.24503773520036223,535.0,134.0,564.0,217.0,0.7138392925262451
62,12,Pedestrian,0,1,0.00011044711514836966,228.97297302996407,143.99999701494912,298.97297302996407,316.9999970149491,0.0
62,28,Pedestrian,0,1,1.5707953283090943,523.0000002543595,136.25474525478174,550.0000002543595,214.25474525478174,0.0
62,26,Pedestrian,0,1,0.07674702691477424,731.3031134366252,117.02298368826445,848.3031134366252,363.02298368826445,0.0
63,3,Pedestrian,1,0,0.5585993153435624,1080.0,117.0,1224.0,361.0,0.8199195861816406
63,7,Pedestrian,0,0,0.13255153229667402,988.0,101.0,1148.0,362.0,0.8611121773719788
63,6,Pedestrian,0,0,0.4636476090008061,612.0,140.0,649.0,244.0,0.7412466406822205
63,36,Pedestrian,0,0,0.7853981633974483,564.0,136.0,593.0,219.0,0.7717909216880798
63,38,Pedestrian,0,0,0.3217505543966422,609.0,139.0,647.0,244.0,0.7905861735343933
63,30,Pedestrian,0,0,1.5707963267948966,535.0,133.0,565.0,219.0,0.7075617909431458
63,12,Pedestrian,0,1,0.00011044711514836966,228.93693706991615,143.99999303488127,298.93693706991615,316.99999303488124,0.0
63,28,Pedestrian,0,1,1.5707953283090943,523.0000005097165,136.51048951056262,550.0000005097165,214.51048951056262,0.0
63,26,Pedestrian,0,1,0.07674702691477424,744.619230894205,118.04696736058389,861.619230894205,364.0469673605839,0.0
64,7,Pedestrian,0,0,0.13255153229667402,1018.0,97.0,1187.0,362.0,0.9108724594116211
64,6,Pedestrian,0,0,0.16514867741462683,618.0,139.0,656.0,245.0,0.8133266568183899
64,36,Pedestrian,0,0,0.7853981633974483,566.0,138.0,594.0,219.0,0.7905461192131042
64,30,Pedestrian,0,0,1.5707963267948966,535.0,132.0,565.0,219.0,0.724445641040802
64,38,Pedestrian,0,1,0.3211495584105186,609.0029996011946,138.99900213558783,647.0029996011946,243.99900213558783,0.0
64,12,Pedestrian,0,1,0.00011044711514836966,228.86486514982033,143.99998507474558,298.86486514982033,316.99998507474555,0.0
64,28,Pedestrian,0,1,1.5707953283090943,523.0000010204305,137.0219780221244,550.0000010204305,215.0219780221244,0.0
64,26,Pedestrian,0,1,0.07674702691477424,771.2514658093646,120.09493470522278,888.2514658093646,366.0949347052228,0.0
65,7,Pedestrian,0,0,0.2536740961386427,1045.0,90.0,1218.0,362.0,0.8788038492202759
65,6,Pedestrian,0,0,0.3217505543966422,621.0,140.0,659.0,246.0,0.8180451393127441
65,36,Pedestrian,0,0,0.4636476090008061,568.0,139.0,596.0,218.0,0.7478258013725281
65,30,Pedestrian,0,0,0.0,535.0,132.0,566.0,220.0,0.7687577605247498
65,38,Pedestrian,0,1,0.3211495584105186,609.0089988035837,138.9970064067635,647.0089988035837,243.9970064067635,0.0
65,12,Pedestrian,0,1,0.00011044711514836966,228.7207213096287,143.9999691544742,298.7207213096287,316.9999691544742,0.0
65,28,Pedestrian,0,1,1.5707953283090943,523.0000020418586,138.04495504524792,550.0000020418586,216.04495504524792,0.0
65,26,Pedestrian,1,1,0.07674702691477424,824.5159356396839,124.19086939450057,941.5159356396839,370.19086939450057,0.0
66,7,Pedestrian,1,0,0.26916749278570046,1074.0,82.0,1224.0,363.0,0.8475741147994995
66,6,Pedestrian,0,0,0.4636476090008061,625.0,142.0,663.0,248.0,0.8538910150527954
66,30,Pedestrian,0,0,0.982793723247329,537.0,135.0,567.0,220.0,0.7263422608375549
66,36,Pedestrian,0,1,0.46404613234703607,568.001999999001,139.00100099600698,596.001999999001,218.00100099600698,0.0
66,38,Pedestrian,0,1,0.3211495584105186,609.020997208362,138.9930149491148,647.020997208362,243.9930149491148,0.0
66,12,Pedestrian,0,1,0.00011044711514836966,228.4324336292454,143.99993731393144,298.4324336292454,316.9999373139314,0.0
66,28,Pedestrian,0,1,1.5707953283090943,523.0000040847146,140.09090909149498,550.0000040847146,218.09090909149498,0.0
67,7,Pedestrian,1,0,0.4795192919925962,1099.0,95.0,1224.0,364.0,0.7746457457542419
67,6,Pedestrian,0,0,0.3217505543966422,628.0,141.0,667.0,250.0,0.8471817970275879
67,30,Pedestrian,0,0,0.0,539.0,135.0,569.0,221.0,0.7752500772476196
67,36,Pedestrian,0,1,0.46404613234703607,568.005999997003,139.00300298802094,596.005999997003,218.00300298802094,0.0
67,38,Pedestrian,0,1,0.3211495584105186,609.0449940179186,138.98503203381745,647.0449940179186,243.98503203381745,0.0
67,12,Pedestrian,0,1,0.00011044711514836966,227.8558582684788,143.99987363284592,297.8558582684788,316.9998736328459,0.0
67,28,Pedestrian,0,1,1.5707953283090943,523.0000081704268,144.1828171839891,550.0000081704268,222.1828171839891,0.0
68,6,Pedestrian,0,0,0.0,633.0,141.0,673.0,250.0,0.8104045987129211
68,30,Pedestrian,0,0,0.0,540.0,135.0,570.0,222.0,0.772222638130188
68,36,Pedestrian,0,0,0.0005009989603248035,574.0,139.0,603.0,220.0,0.7256290316581726
68,38,Pedestrian,0,1,0.3211495584105186,609.0929876370318,138.96906620322272,647.0929876370318,243.96906620322272,0.0
68,12,Pedestrian,0,1,0.00011044711514836966,226.70270754694565,143.99974627067488,296.70270754694565,316.99974627067485,0.0
68,28,Pedestrian,0,1,1.5707953283090943,523.000016341851,152.36663336897735,550.000016341851,230.36663336897735,0.0
69,6,Pedestrian,0,0,0.24497866312686414,637.0,140.0,678.0,252.0,0.7978986501693726
69,30,Pedestrian,0,0,0.0,540.0,135.0,570.0,221.0,0.7628486752510071
69,36,Pedestrian,0,1,0.00016677707519704735,574.005996003995,139.00000099999602,603.005996003995,220.00000099999602,0.0
69,38,Pedestrian,0,1,0.3211495584105186,609.1889748752582,138.93713454203328,647.1889748752582,243.93713454203328,0.0
69,12,Pedestrian,0,1,0.00011044711514836966,224.39640610387931,143.9994915463328,294.3964061038793,316.99949154633276,0.0
69,28,Pedestrian,0,1,1.5707953283090943,523.0000326846996,168.73426573895384,550.0000326846996,246.73426573895384,0.0
70,6,Pedestrian,0,0,0.0,643.0,140.0,685.0,255.0,0.8314201831817627
70,36,Pedestrian,0,0,0.16531072698294336,580.0,140.0,609.0,222.0,0.7426894903182983
70,30,Pedestrian,0,1,2.9842825511809655e-06,540.000000999999,135.00000000000298,570.000000999999,221.00000000000298,0.0
70,38,Pedestrian,0,1,0.3211495584105186,609.3809493517109,138.87327121965438,647.3809493517109,243.87327121965438,0.0
70,12,Pedestrian,0,1,0.00011044711514836966,219.78380321774665,143.99898209764862,289.78380321774665,316.9989820976486,0.0
70,28,Pedestrian,0,1,1.5707953283090943,523.0000653703967,201.46953047890682,550.0000653703967,279.4695304789068,0.0
71,6,Pedestrian,0,0,0.19739555984988075,648.0,141.0,691.0,258.0,0.8368969559669495
71,36,Pedestrian,0,0,0.7853981633974483,582.0,142.0,611.0,222.0,0.7295412421226501
71,30,Pedestrian,0,0,0.4636478090018747,542.0,134.0,572.0,221.0,0.7247207760810852
71,38,Pedestrian,0,1,0.3211495584105186,609.7648983046164,138.7455445748966,647.7648983046164,243.7455445748966,0.0
71,12,Pedestrian,0,1,0.00011044711514836966,210.55859744548133,143.99796320028028,280.5585974454813,316.99796320028025,0.0
71,28,Pedestrian,0,1,1.5707953283090943,523.0001307417908,266.94005995881275,550.0001307417908,344.94005995881275,0.0
72,6,Pedestrian,0,0,0.19739555984988075,653.0,142.0,696.0,260.0,0.8179386854171753
72,36,Pedestrian,0,0,0.0,584.0,142.0,613.0,223.0,0.7285745143890381
72,39,Pedestrian,0,0,0.0,585.0,140.0,615.0,222.0,0.7052470445632935
72,30,Pedestrian,0,0,0.7853981633974483,543.0,135.0,573.0,222.0,0.7015662789344788
72,38,Pedestrian,0,1,0.3211495584105186,610.5327962104274,138.49009128538103,648.5327962104274,243.49009128538103,0.0
72,12,Pedestrian,0,1,0.00011044711514836966,192.10818590095067,143.9959254055436,262.1081859009507,316.9959254055436,0.0
72,28,Pedestrian,1,1,1.5707953283090943,523.0002614845791,397.8811189186247,550.0002614845791,475.8811189186247,0.0
73,6,Pedestrian,0,0,0.0,660.0,142.0,704.0,261.0,0.7977319955825806
73,36,Pedestrian,0,0,0.5880026035475675,587.0,140.0,617.0,224.0,0.7490981817245483
73,30,Pedestrian,0,0,0.7853981633974483,544.0,136.0,573.0,221.0,0.7137364149093628
73,39,Pedestrian,0,1,0.2348983594078287,585.5844155844155,140.13986013986013,615.5844155844155,222.13986013986013,0.0
73,38,Pedestrian,0,1,0.3211495584105186,612.0685920220493,137.97918470634988,650.0685920220493,242.97918470634988,0.0
73,12,Pedestrian,0,1,0.00011044711514836966,155.20736281188937,143.99184981607024,225.20736281188937,316.9918498160702,0.0
74,6,Pedestrian,0,0,0.11065722117389565,669.0,141.0,713.0,262.0,0.7718851566314697
74,36,Pedestrian,0,0,0.0,589.0,140.0,619.0,224.0,0.7914041876792908
74,30,Pedestrian,0,0,0.7853981633974483,543.0,135.0,572.0,217.0,0.7093057036399841
74,39,Pedestrian,0,1,0.2348983594078287,586.7532467532466,140.4195804195804,616.7532467532466,222.4195804195804,0.0
74,38,Pedestrian,0,1,0.3211495584105186,615.1401836452932,136.9573715482876,653.1401836452932,241.9573715482876,0.0
74,12,Pedestrian,0,1,0.00011044711514836966,81.40571663376676,143.98369863712352,151.40571663376676,316.9836986371235,0.0
75,6,Pedestrian,0,0,0.19739555984988075,674.0,142.0,719.0,264.0,0.8258365988731384
75,36,Pedestrian,0,0,0.0,592.0,140.0,623.0,225.0,0.7733922004699707
75,30,Pedestrian,0,0,1.1071487177940904,542.0,133.0,573.0,224.0,0.7775617241859436
75,39,Pedestrian,0,1,0.2348983594078287,589.0909090909087,140.97902097902093,619.0909090909087,222.97902097902093,0.0
75,38,Pedestrian,0,1,0.3211495584105186,621.2833668917809,134.91374523216302,659.2833668917809,239.91374523216302,0.0
75,12,Pedestrian,1,1,0.00011044711514836966,-66.19757572247846,143.9673962792301,3.8024242775215384,316.96739627923006,0.0
76,6,Pedestrian,0,0,0.16514867741462683,680.0,143.0,726.0,267.0,0.7877131104469299
76,36,Pedestrian,0,0,0.3217505543966422,595.0,141.0,626.0,225.0,0.7714440226554871
76,30,Pedestrian,0,0,0.7853981633974483,543.0,132.0,575.0,223.0,0.8053387999534607
76,40,Pedestrian,0,0,0.0,653.0,146.0,684.0,224.0,0.7669745683670044
76,39,Pedestrian,0,1,0.2348983594078287,593.7662337662329,142.097902097902,623.7662337662329,224.097902097902,0.0
76,38,Pedestrian,0,1,0.3211495584105186,633.5697333847564,130.82649259991388,671.5697333847564,235.82649259991388,0.0
77,6,Pedestrian,0,0,0.0,685.0,143.0,732.0,269.0,0.8209183812141418
77,36,Pedestrian,0,0,0.0,599.0,141.0,630.0,226.0,0.7426959872245789
77,30,Pedestrian,0,0,0.4636476090008061,545.0,133.0,576.0,223.0,0.7777512669563293
77,40,Pedestrian,0,0,0.0,655.0,146.0,686.0,223.0,0.7434094548225403
77,41,Pedestrian,0,0,0.0,544.0,132.0,577.0,230.0,0.7621422410011292
77,39,Pedestrian,0,1,0.2348983594078287,603.1168831168812,144.33566433566412,633.1168831168812,226.33566433566412,0.0
77,38,Pedestrian,0,1,0.3211495584105186,658.1424663707074,122.65198733541558,696.1424663707074,227.65198733541558,0.0
78,6,Pedestrian,0,0,0.3217505543966422,691.0,141.0,739.0,270.0,0.81939297914505
78,36,Pedestrian,0,0,0.3217505543966422,602.0,142.0,634.0,227.0,0.7901924252510071
78,40,Pedestrian,0,0,0.0,659.0,146.0,689.0,224.0,0.7611271739006042
78,41,Pedestrian,0,0,0.3217505543966422,547.0,131.0,580.0,229.0,0.7904946208000183
78,30,Pedestrian,0,1,0.46304772883998163,545.001998999003,133.000998001001,576.001998999003,223.000998001001,0.0
78,39,Pedestrian,0,1,0.2348983594078287,621.818181818178,148.81118881118837,651.818181818178,230.81118881118837,0.0
78,38,Pedestrian,0,1,0.3211495584105186,707.2879323426095,106.302976806419,745.2879323426095,211.302976806419,0.0
79,6,Pedestrian,0,0,0.12435499454676144,699.0,142.0,747.0,273.0,0.8342592120170593
79,36,Pedestrian,0,0,0.4636476090008061,604.0,141.0,636.0,228.0,0.7611331343650818
79,40,Pedestrian,0,0,0.5880026035475675,662.0,148.0,692.0,224.0,0.7499613165855408
79,41,Pedestrian,0,0,0.7853981633974483,548.0,130.0,581.0,231.0,0.7740536332130432
79,30,Pedestrian,0,0,0.000332888802838175,548.0,133.0,582.0,229.0,0.7390003204345703
79,39,Pedestrian,0,1,0.2348983594078287,659.2207792207715,157.76223776223688,689.2207792207715,239.76223776223688,0.0
79,38,Pedestrian,0,1,0.3211495584105186,805.5788642864135,73.60495574842582,843.5788642864135,178.60495574842582,0.0
80,6,Pedestrian,0,0,0.16514867741462683,705.0,143.0,755.0,277.0,0.8192760944366455
80,36,Pedestrian,0,0,0.0,606.0,141.0,639.0,228.0,0.7722488045692444
80,40,Pedestrian,0,0,0.0,664.0,148.0,694.0,226.0,0.7722840905189514
80,41,Pedestrian,0,0,1.5707963267948966,548.0,131.0,583.0,233.0,0.7948420643806458
80,30,Pedestrian,0,0,0.4636476090008061,550.0,132.0,584.0,232.0,0.7707731127738953
80,39,Pedestrian,0,1,0.2348983594078287,734.0259740259586,175.6643356643339,764.0259740259586,257.66433566433386,0.0
80,38,Pedestrian,0,1,0.3211495584105186,1002.1607281740215,8.208913632439476,1040.1607281740216,113.20891363243948,0.0
81,6,Pedestrian,0,0,0.27829965900511133,712.0,145.0,762.0,280.0,0.8236314654350281
81,36,Pedestrian,0,0,0.0,609.0,141.0,642.0,230.0,0.8004748821258545
81,40,Pedestrian,0,0,0.0,667.0,148.0,698.0,227.0,0.8055399656295776
81,41,Pedestrian,0,0,0.0,549.0,131.0,583.0,235.0,0.7956151962280273
81,30,Pedestrian,0,0,0.7853981633974483,551.0,131.0,586.0,234.0,0.7749974727630615
81,39,Pedestrian,0,1,0.2348983594078287,883.6363636363327,211.4685314685279,913.6363636363327,293.4685314685279,0.0
81,38,Pedestrian,1,1,0.3211495584105185,1395.3244559492377,-122.58317059953322,1433.3244559492377,-17.58317059953322,0.0
82,6,Pedestrian,0,0,0.0,718.0,145.0,769.0,282.0,0.8420266509056091
82,36,Pedestrian,0,0,0.7853981633974483,610.0,142.0,644.0,232.0,0.8203365206718445
82,40,Pedestrian,0,0,0.4636476090008061,669.0,147.0,701.0,228.0,0.8029095530509949
82,41,Pedestrian,0,0,0.4636476090008061,553.0,133.0,585.0,230.0,0.7781410813331604
82,30,Pedestrian,0,0,0.7853981633974483,552.0,132.0,587.0,235.0,0.7779181003570557
82,39,Pedestrian,0,1,0.23489835940782866,1182.8571428570808,283.07692307691593,1212.8571428570808,365.07692307691593,0.0
83,6,Pedestrian,0,0,0.16514867741462683,724.0,144.0,776.0,284.0,0.8359665274620056
83,36,Pedestrian,0,0,0.5880026035475675,613.0,140.0,648.0,234.0,0.7911865711212158
83,40,Pedestrian,0,0,0.3217505543966422,672.0,146.0,704.0,230.0,0.785186767578125
